"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrezid"
"1555236_a_at",9.57094641584445,-0.178007058959806,0.256085543249245,-0.695107801483953,0.486987746017355,0.999989141093357,"1555236_a_at",NA
"1555326_a_at",8.2955613699092,0.193744630193727,0.329061935291604,0.588778614038227,0.55600979380491,0.999989141093357,"1555326_a_at",NA
"1555349_a_at",9.46581218283231,0.270287976017779,0.251403259270825,1.07511723118358,0.282322245763785,0.999989141093357,"1555349_a_at",NA
"1555399_a_at",8.74588319561534,-0.235828453451709,0.23368930113256,-1.00915383078636,0.312900864805783,0.999989141093357,"1555399_a_at",NA
"1555411_a_at",9.51743354007327,0.248306132868515,0.261361206151815,0.950049689946269,0.342087004851165,0.999989141093357,"1555411_a_at",NA
"1555419_a_at",10.2185479722228,0.0369618200027252,0.202099530265749,0.182889193033366,0.854884962591211,0.999989141093357,"1555419_a_at",NA
"1555434_a_at",8.21597372153899,-0.48944171019313,0.261008643696557,-1.87519349268043,0.0607661090770527,0.999989141093357,"1555434_a_at",NA
"1555480_a_at",9.13912411081435,-0.0671348523523595,0.211878903888443,-0.316854821883102,0.751353763871156,0.999989141093357,"1555480_a_at",NA
"1555564_a_at",8.5741560411551,0.123409980522826,0.305096015709134,0.404495549494424,0.685848349938242,0.999989141093357,"1555564_a_at",NA
"1555575_a_at",11.725736524381,-0.025555760003447,3.00490027079082,-0.00850469489848372,0.993214317047481,0.999989141093357,"1555575_a_at",NA
"1555579_s_at",8.93728028053055,0.14474255127901,0.224107465027822,0.645862248546878,0.518368570138799,0.999989141093357,"1555579_s_at",NA
"1555618_s_at",8.95502718251163,-0.0814891839198733,0.218607974963897,-0.372764003387027,0.709324096107512,0.999989141093357,"1555618_s_at",NA
"1555630_a_at",9.14625918438685,0.365547161684925,0.222346225239905,1.64404482824258,0.100166942949471,0.999989141093357,"1555630_a_at",NA
"1555653_at",13.8152584312518,-0.0172539810179885,3.00402306370321,-0.00574362468333337,0.995417275738889,0.999989141093357,"1555653_at",NA
"1555697_at",9.4254142443145,-0.210459166278628,0.224608659675868,-0.937003793987022,0.348756606337814,0.999989141093357,"1555697_at",NA
"1555705_a_at",9.02336172875864,0.199449089086756,0.222832238762577,0.89506388390804,0.370752938916856,0.999989141093357,"1555705_a_at",NA
"1555724_s_at",11.9265089707343,0.188901261026609,3.00507266064987,0.0628607965125735,0.949877352925278,0.999989141093357,"1555724_s_at",NA
"1555725_a_at",7.12910797448239,0.0951685267417364,0.25498012549943,0.373238998746783,0.708970573083633,0.999989141093357,"1555725_a_at",NA
"1555728_a_at",8.29237242860991,0.267247271188976,0.330280850924604,0.809151576426036,0.418427964368567,0.999989141093357,"1555728_a_at",NA
"1555730_a_at",11.114333245591,0.139741831890465,0.799720495087503,0.174738340143671,0.861285240143335,0.999989141093357,"1555730_a_at",NA
"1555736_a_at",9.40455273908643,-0.0314639081112018,0.219816487566127,-0.143137161636871,0.886181856362985,0.999989141093357,"1555736_a_at",NA
"1555743_s_at",9.60315452359753,-0.165738502426214,0.229067519693978,-0.7235355874444,0.469350898378269,0.999989141093357,"1555743_s_at",NA
"1555745_a_at",8.49957098299306,0.471497533212519,0.403972964568563,1.16715120705187,0.243149311433493,0.999989141093357,"1555745_a_at",NA
"1555759_a_at",9.4384607301293,0.164504688421359,0.237126026109871,0.693743707175934,0.48784295085793,0.999989141093357,"1555759_a_at",NA
"1555764_s_at",10.0911359301028,-0.0494892676205105,0.201679550957517,-0.245385649588913,0.806157839375602,0.999989141093357,"1555764_s_at",NA
"1555778_a_at",8.57009982869629,0.851006929453197,0.333299880592631,2.55327703070294,0.010671458011566,0.999989141093357,"1555778_a_at",NA
"1555780_a_at",9.77166710190803,-0.0646784720990747,0.204643922875325,-0.31605371510826,0.751961737320018,0.999989141093357,"1555780_a_at",NA
"1555788_a_at",7.06445694484599,-0.292644263651024,0.249317975107864,-1.17377924124571,0.240483460882811,0.999989141093357,"1555788_a_at",NA
"1555790_a_at",9.01580705979908,-0.255785352010486,0.213970873715334,-1.19542135604298,0.231922445873411,0.999989141093357,"1555790_a_at",NA
"1555797_a_at",8.89152392035944,0.133715746374142,0.225938803080303,0.591822850042349,0.553969220323765,0.999989141093357,"1555797_a_at",NA
"1555812_a_at",9.06010854609207,0.3109074665039,0.224635941279138,1.38405040944698,0.166343019944119,0.999989141093357,"1555812_a_at",NA
